CASENO,OFFENSE,EVENTDT,EVENTTM,CVLEGEND,CVDOW,InDbDate,Block_Location,BLKADDR,City,State
22035600,THEFT MISD. (UNDER $950),07/23/2022 12:00:00 AM,11:00:00 PM,LARCENY,6,10/13/2022 04:42:00 PM,"600 BLOCK COLUSA AVE
Berkeley, CA
(37.89641, -122.28515)",600 BLOCK COLUSA AVE,Berkeley,CA
22040904,VEHICLE STOLEN,09/02/2022 12:00:00 AM,9:00:00 PM,MOTOR VEHICLE THEFT,5,10/13/2022 04:42:00 PM,"2600 BLOCK FULTON ST
Berkeley, CA
(37.86232, -122.26483)",2600 BLOCK FULTON ST,Berkeley,CA
22018638,ASSAULT/BATTERY MISD.,04/23/2022 12:00:00 AM,12:05:00 PM,ASSAULT,6,10/13/2022 04:42:00 PM,"1900 BLOCK 7TH ST
Berkeley, CA
(37.86928, -122.29698)",1900 BLOCK 7TH ST,Berkeley,CA
22021607,IDENTITY THEFT,05/10/2022 12:00:00 AM,10:46:00 AM,FRAUD,2,10/13/2022 04:42:00 PM,"1600 BLOCK PARKER ST
Berkeley, CA
(37.86076, -122.2781)",1600 BLOCK PARKER ST,Berkeley,CA
22037776,FRAUD/FORGERY,08/16/2022 12:00:00 AM,11:00:00 AM,FRAUD,2,10/13/2022 04:42:00 PM,"2500 BLOCK BANCROFT WAY
Berkeley, CA
(37.86875, -122.25904)",2500 BLOCK BANCROFT WAY,Berkeley,CA
22017731,BURGLARY AUTO,04/17/2022 12:00:00 AM,6:00:00 PM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"1400 BLOCK CARLETON ST
Berkeley, CA
(37.85938, -122.28188)",1400 BLOCK CARLETON ST,Berkeley,CA
22028267,DISTURBANCE,06/20/2022 12:00:00 AM,2:20:00 PM,DISORDERLY CONDUCT,1,10/13/2022 04:42:00 PM,"1600 BLOCK MILVIA ST
Berkeley, CA
(37.87794, -122.27138)",1600 BLOCK MILVIA ST,Berkeley,CA
22046294,BRANDISHING,10/02/2022 12:00:00 AM,9:25:00 AM,WEAPONS OFFENSE,0,10/13/2022 04:42:00 PM,"SACRAMENTO ST /  ALCATRAZ AVE
Berkeley, CA
(37.84792, -122.27784)",SACRAMENTO ST /  ALCATRAZ AVE,Berkeley,CA
22025944,THEFT FROM AUTO,06/06/2022 12:00:00 AM,9:00:00 AM,LARCENY - FROM VEHICLE,1,10/13/2022 04:42:00 PM,"RUSSELL ST /  COLLEGE AVE
Berkeley, CA
(37.85849, -122.25319)",RUSSELL ST /  COLLEGE AVE,Berkeley,CA
22032953,VANDALISM,07/16/2022 12:00:00 AM,11:30:00 PM,VANDALISM,6,10/13/2022 04:42:00 PM,"2300 BLOCK BLAKE ST
Berkeley, CA
(37.86367, -122.26263)",2300 BLOCK BLAKE ST,Berkeley,CA
22045873,VANDALISM,09/29/2022 12:00:00 AM,2:30:00 PM,VANDALISM,4,10/13/2022 04:42:00 PM,"2400 BLOCK SPAULDING AVE
Berkeley, CA
(37.86401, -122.28022)",2400 BLOCK SPAULDING AVE,Berkeley,CA
22041512,THEFT MISD. (UNDER $950),09/03/2022 12:00:00 AM,6:26:00 AM,LARCENY,6,10/13/2022 04:42:00 PM,"2100 BLOCK 9TH ST
Berkeley, CA
(37.86722, -122.29396)",2100 BLOCK 9TH ST,Berkeley,CA
22045898,ASSAULT/BATTERY FEL.,09/29/2022 12:00:00 AM,11:36:00 PM,ASSAULT,4,10/13/2022 04:42:00 PM,"2200 BLOCK BANCROFT WAY
Berkeley, CA
(37.86788, -122.26566)",2200 BLOCK BANCROFT WAY,Berkeley,CA
22091325,THEFT MISD. (UNDER $950),09/20/2022 12:00:00 AM,4:00:00 AM,LARCENY,2,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22091181,IDENTITY THEFT,09/13/2022 12:00:00 AM,6:34:00 PM,FRAUD,2,10/13/2022 04:42:00 PM,"1800 BLOCK HEARST AVE
Berkeley, CA
(37.87302, -122.27527)",1800 BLOCK HEARST AVE,Berkeley,CA
22026071,SEXUAL ASSAULT FEL.,06/07/2022 12:00:00 AM,6:09:00 AM,SEX CRIME,2,10/13/2022 04:42:00 PM,"1500 BLOCK RUSSELL ST
Berkeley, CA
(37.85492, -122.27914)",1500 BLOCK RUSSELL ST,Berkeley,CA
22047557,VANDALISM,10/07/2022 12:00:00 AM,5:00:00 PM,VANDALISM,5,10/13/2022 04:42:00 PM,"1100 BLOCK SAN PABLO AVE
Berkeley, CA
(37.88318, -122.29661)",1100 BLOCK SAN PABLO AVE,Berkeley,CA
22040358,THEFT FROM AUTO,08/31/2022 12:00:00 AM,3:37:00 AM,LARCENY - FROM VEHICLE,3,10/13/2022 04:42:00 PM,"1800 BLOCK SONOMA AVE
Berkeley, CA
(37.88576, -122.27802)",1800 BLOCK SONOMA AVE,Berkeley,CA
22032276,THEFT MISD. (UNDER $950),07/15/2022 12:00:00 AM,4:09:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.8801, -122.29768)",1000 BLOCK GILMAN ST,Berkeley,CA
22046556,THEFT MISD. (UNDER $950),10/03/2022 12:00:00 AM,8:30:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"1000 BLOCK GILMAN ST
Berkeley, CA
(37.8801, -122.29768)",1000 BLOCK GILMAN ST,Berkeley,CA
22029054,BURGLARY AUTO,06/25/2022 12:00:00 AM,3:20:00 AM,BURGLARY - VEHICLE,6,10/13/2022 04:42:00 PM,"2300 BLOCK BLAKE ST
Berkeley, CA
(37.86367, -122.26263)",2300 BLOCK BLAKE ST,Berkeley,CA
22039764,VEHICLE RECOVERED,08/27/2022 12:00:00 AM,7:20:00 PM,RECOVERED VEHICLE,6,10/13/2022 04:42:00 PM,"1500 BLOCK JULIA ST
Berkeley, CA
(37.85417, -122.27899)",1500 BLOCK JULIA ST,Berkeley,CA
22036145,THEFT FROM AUTO,08/07/2022 12:00:00 AM,6:00:00 AM,LARCENY - FROM VEHICLE,0,10/13/2022 04:42:00 PM,"1700 BLOCK SAN PABLO AVE
Berkeley, CA
(37.87322, -122.29353)",1700 BLOCK SAN PABLO AVE,Berkeley,CA
22034887,VANDALISM,07/31/2022 12:00:00 AM,2:20:00 PM,VANDALISM,0,10/13/2022 04:42:00 PM,"1300 BLOCK BERKELEY WAY
Berkeley, CA
(37.87054, -122.28699)",1300 BLOCK BERKELEY WAY,Berkeley,CA
22038683,VANDALISM,08/21/2022 12:00:00 AM,1:30:00 AM,VANDALISM,0,10/13/2022 04:42:00 PM,"2900 BLOCK COLLEGE AVE
Berkeley, CA
(37.85824, -122.25317)",2900 BLOCK COLLEGE AVE,Berkeley,CA
22090582,BURGLARY AUTO,05/09/2022 12:00:00 AM,3:10:00 PM,BURGLARY - VEHICLE,1,10/13/2022 04:42:00 PM,"2100 BLOCK DELAWARE ST
Berkeley, CA
(37.87481, -122.26846)",2100 BLOCK DELAWARE ST,Berkeley,CA
22031340,VANDALISM,07/07/2022 12:00:00 AM,5:30:00 PM,VANDALISM,4,10/13/2022 04:42:00 PM,"2200 BLOCK HEARST AVE
Berkeley, CA
(37.87418, -122.26613)",2200 BLOCK HEARST AVE,Berkeley,CA
22040275,BURGLARY COMMERCIAL,08/30/2022 12:00:00 AM,4:45:00 PM,BURGLARY - COMMERCIAL,2,10/13/2022 04:42:00 PM,"1300 BLOCK 10TH ST
Berkeley, CA
(37.8799, -122.29712)",1300 BLOCK 10TH ST,Berkeley,CA
22026143,DISTURBANCE,06/07/2022 12:00:00 AM,3:00:00 PM,DISORDERLY CONDUCT,2,10/13/2022 04:42:00 PM,"2519 DURANT AVE
Berkeley, CA
(37.86795, -122.25797)",2519 DURANT AVE,Berkeley,CA
22035045,THEFT FROM AUTO,07/31/2022 12:00:00 AM,9:00:00 PM,LARCENY - FROM VEHICLE,0,10/13/2022 04:42:00 PM,"1800 BLOCK SHORT ST
Berkeley, CA
(37.87253, -122.28344)",1800 BLOCK SHORT ST,Berkeley,CA
22035868,THEFT FROM AUTO,08/06/2022 12:00:00 AM,3:00:00 AM,LARCENY - FROM VEHICLE,6,10/13/2022 04:42:00 PM,"2100 BLOCK 4TH ST
Berkeley, CA
(37.86612, -122.29939)",2100 BLOCK 4TH ST,Berkeley,CA
22022323,BURGLARY RESIDENTIAL,05/13/2022 12:00:00 AM,8:30:00 AM,BURGLARY - RESIDENTIAL,5,10/13/2022 04:42:00 PM,"2200 BLOCK CHANNING WAY
Berkeley, CA
(37.86605, -122.26545)",2200 BLOCK CHANNING WAY,Berkeley,CA
22041529,ROBBERY,09/06/2022 12:00:00 AM,5:59:00 PM,ROBBERY,2,10/13/2022 04:42:00 PM,"900 BLOCK HEINZ AVE
Berkeley, CA
(37.85351, -122.29175)",900 BLOCK HEINZ AVE,Berkeley,CA
22090945,IDENTITY THEFT,08/09/2022 12:00:00 AM,1:00:00 PM,FRAUD,2,10/13/2022 04:42:00 PM,"1500 BLOCK SACRAMENTO ST
Berkeley, CA
(37.87865, -122.28295)",1500 BLOCK SACRAMENTO ST,Berkeley,CA
22018466,THEFT MISD. (UNDER $950),04/22/2022 12:00:00 AM,2:14:00 PM,LARCENY,5,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22022588,BURGLARY AUTO,05/15/2022 12:00:00 AM,5:00:00 PM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"900 BLOCK DELAWARE ST
Berkeley, CA
(37.87081, -122.29731)",900 BLOCK DELAWARE ST,Berkeley,CA
22019371,DOMESTIC VIOLENCE,04/26/2022 12:00:00 AM,12:05:00 AM,FAMILY OFFENSE,2,10/13/2022 04:42:00 PM,"1400 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.87009, -122.28407)",1400 BLOCK UNIVERSITY AVE,Berkeley,CA
22041753,THEFT FROM AUTO,09/07/2022 12:00:00 AM,10:19:00 PM,LARCENY - FROM VEHICLE,3,10/13/2022 04:42:00 PM,"700 BLOCK GILMAN ST
Berkeley, CA
(37.87882, -122.30411)",700 BLOCK GILMAN ST,Berkeley,CA
22091110,IDENTITY THEFT,09/03/2022 12:00:00 AM,12:00:00 PM,FRAUD,6,10/13/2022 04:42:00 PM,"1100 BLOCK FRANCISCO ST
Berkeley, CA
(37.87264, -122.29274)",1100 BLOCK FRANCISCO ST,Berkeley,CA
22044653,VEHICLE STOLEN,09/23/2022 12:00:00 AM,7:00:00 AM,MOTOR VEHICLE THEFT,5,10/13/2022 04:42:00 PM,"1800 BLOCK CARLETON ST
Berkeley, CA
(37.8604, -122.27353)",1800 BLOCK CARLETON ST,Berkeley,CA
22046959,BURGLARY AUTO,10/05/2022 12:00:00 AM,7:10:00 PM,BURGLARY - VEHICLE,3,10/13/2022 04:42:00 PM,"800 BLOCK FOLGER AVE
Berkeley, CA
(37.84975, -122.29217)",800 BLOCK FOLGER AVE,Berkeley,CA
22046907,DISTURBANCE,10/05/2022 12:00:00 AM,4:37:00 PM,DISORDERLY CONDUCT,3,10/13/2022 04:42:00 PM,"TELEGRAPH AVE /  CARLETON ST
Berkeley, CA
(37.86233, -122.25883)",TELEGRAPH AVE /  CARLETON ST,Berkeley,CA
22090510,THEFT FELONY (OVER $950),04/23/2022 12:00:00 AM,9:00:00 PM,LARCENY,6,10/13/2022 04:42:00 PM,"2400 BLOCK ACTON ST
Berkeley, CA
(37.86359, -122.28324)",2400 BLOCK ACTON ST,Berkeley,CA
22042528,THEFT FROM AUTO,09/10/2022 12:00:00 AM,5:00:00 PM,LARCENY - FROM VEHICLE,6,10/13/2022 04:42:00 PM,"1200 BLOCK SAN PABLO AVE
Berkeley, CA
(37.88203, -122.29671)",1200 BLOCK SAN PABLO AVE,Berkeley,CA
22091000,BURGLARY COMMERCIAL,08/20/2022 12:00:00 AM,1:39:00 PM,BURGLARY - COMMERCIAL,6,10/13/2022 04:42:00 PM,"700 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86727, -122.30058)",700 BLOCK UNIVERSITY AVE,Berkeley,CA
22042634,THEFT MISD. (UNDER $950),09/12/2022 12:00:00 AM,9:45:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"2100 BLOCK SHATTUCK AVE
Berkeley, CA
(37.87089, -122.26826)",2100 BLOCK SHATTUCK AVE,Berkeley,CA
22041670,NARCOTICS,09/07/2022 12:00:00 AM,1:46:00 PM,DRUG VIOLATION,3,10/13/2022 04:42:00 PM,"2000 BLOCK CENTER ST
Berkeley, CA
(37.86996, -122.27058)",2000 BLOCK CENTER ST,Berkeley,CA
22031634,THEFT MISD. (UNDER $950),07/07/2022 12:00:00 AM,11:15:00 PM,LARCENY,4,10/13/2022 04:42:00 PM,"2400 BLOCK DURANT AVE
Berkeley, CA
(37.86759, -122.26082)",2400 BLOCK DURANT AVE,Berkeley,CA
22024019,BRANDISHING,05/25/2022 12:00:00 AM,12:47:00 PM,WEAPONS OFFENSE,3,10/13/2022 04:42:00 PM,"2800 BLOCK SAN PABLO AVE
Berkeley, CA
(37.85604, -122.288)",2800 BLOCK SAN PABLO AVE,Berkeley,CA
22034019,VANDALISM,07/26/2022 12:00:00 AM,3:00:00 AM,VANDALISM,2,10/13/2022 04:42:00 PM,"1000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86837, -122.29408)",1000 BLOCK UNIVERSITY AVE,Berkeley,CA
22020916,THEFT FROM AUTO,05/06/2022 12:00:00 AM,1:10:00 AM,LARCENY - FROM VEHICLE,5,10/13/2022 04:42:00 PM,"2732 PIEDMONT AVE
Berkeley, CA
(37.86102, -122.25109)",2732 PIEDMONT AVE,Berkeley,CA
22047854,IDENTITY THEFT,10/10/2022 12:00:00 AM,5:15:00 PM,FRAUD,1,10/13/2022 04:42:00 PM,"2500 BLOCK PRINCE ST
Berkeley, CA
(37.85411, -122.25613)",2500 BLOCK PRINCE ST,Berkeley,CA
22046329,THEFT MISD. (UNDER $950),10/02/2022 12:00:00 AM,3:00:00 PM,LARCENY,0,10/13/2022 04:42:00 PM,"2400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.86551, -122.26771)",2400 BLOCK SHATTUCK AVE,Berkeley,CA
22041647,FRAUD/FORGERY,09/03/2022 12:00:00 AM,12:01:00 AM,FRAUD,6,10/13/2022 04:42:00 PM,"2800 BLOCK CALIFORNIA ST
Berkeley, CA
(37.85708, -122.27758)",2800 BLOCK CALIFORNIA ST,Berkeley,CA
22032906,DOMESTIC VIOLENCE,07/16/2022 12:00:00 AM,2:30:00 AM,FAMILY OFFENSE,6,10/13/2022 04:42:00 PM,"1200 BLOCK ALLSTON WAY
Berkeley, CA
(37.86672, -122.2888)",1200 BLOCK ALLSTON WAY,Berkeley,CA
22039668,VANDALISM,08/27/2022 12:00:00 AM,2:37:00 AM,VANDALISM,6,10/13/2022 04:42:00 PM,"2300 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.8685, -122.25916)",2300 BLOCK TELEGRAPH AVE,Berkeley,CA
22042533,THEFT FROM AUTO,09/11/2022 12:00:00 AM,5:00:00 PM,LARCENY - FROM VEHICLE,0,10/13/2022 04:42:00 PM,"1600 BLOCK 8TH ST
Berkeley, CA
(37.87429, -122.2974)",1600 BLOCK 8TH ST,Berkeley,CA
22030542,DISTURBANCE,07/04/2022 12:00:00 AM,4:15:00 PM,DISORDERLY CONDUCT,1,10/13/2022 04:42:00 PM,"1400 BLOCK 4TH ST
Berkeley, CA
(37.87705, -122.30294)",1400 BLOCK 4TH ST,Berkeley,CA
22027857,ALCOHOL OFFENSE,06/17/2022 12:00:00 AM,10:02:00 PM,LIQUOR LAW VIOLATION,5,10/13/2022 04:42:00 PM,"TELEGRAPH AVE /  WEBSTER ST
Berkeley, CA
(37.85521, -122.25988)",TELEGRAPH AVE /  WEBSTER ST,Berkeley,CA
22043456,BURGLARY RESIDENTIAL,09/16/2022 12:00:00 AM,2:30:00 PM,BURGLARY - RESIDENTIAL,5,10/13/2022 04:42:00 PM,"1400 BLOCK 9TH ST
Berkeley, CA
(37.87814, -122.29747)",1400 BLOCK 9TH ST,Berkeley,CA
22090822,THEFT MISD. (UNDER $950),07/09/2022 12:00:00 AM,12:15:00 PM,LARCENY,6,10/13/2022 04:42:00 PM,"1025 GILMAN
Berkeley, CA
(37.8805, -122.29762)",1025 GILMAN,Berkeley,CA
22042240,DOMESTIC VIOLENCE,09/10/2022 12:00:00 AM,12:28:00 PM,FAMILY OFFENSE,6,10/13/2022 04:42:00 PM,"PARKER ST /  TELEGRAPH AVE
Berkeley, CA
(37.86323, -122.25871)",PARKER ST /  TELEGRAPH AVE,Berkeley,CA
22041538,THEFT MISD. (UNDER $950),09/06/2022 12:00:00 AM,3:00:00 PM,LARCENY,2,10/13/2022 04:42:00 PM,"100 BLOCK SEAWALL DR
Berkeley, CA
(37.86203, -122.31701)",100 BLOCK SEAWALL DR,Berkeley,CA
22026225,THEFT FROM AUTO,06/08/2022 12:00:00 AM,4:23:00 AM,LARCENY - FROM VEHICLE,3,10/13/2022 04:42:00 PM,"PARKER ST /  10TH ST
Berkeley, CA
(37.8591, -122.29016)",PARKER ST /  10TH ST,Berkeley,CA
22042094,THEFT FROM AUTO,09/09/2022 12:00:00 AM,3:30:00 AM,LARCENY - FROM VEHICLE,5,10/13/2022 04:42:00 PM,"1600 BLOCK PRINCE ST
Berkeley, CA
(37.85178, -122.27639)",1600 BLOCK PRINCE ST,Berkeley,CA
22090931,BURGLARY AUTO,08/07/2022 12:00:00 AM,12:00:00 AM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"2000 BLOCK ALLSTON WAY
Berkeley, CA
(37.8691, -122.27008)",2000 BLOCK ALLSTON WAY,Berkeley,CA
22046923,BURGLARY AUTO,10/05/2022 12:00:00 AM,11:45:00 AM,BURGLARY - VEHICLE,3,10/13/2022 04:42:00 PM,"100 BLOCK SEAWALL DR
Berkeley, CA
(37.86203, -122.31701)",100 BLOCK SEAWALL DR,Berkeley,CA
22026737,ASSAULT/BATTERY MISD.,06/10/2022 12:00:00 AM,10:54:00 PM,ASSAULT,5,10/13/2022 04:42:00 PM,"2100 BLOCK HASTE ST
Berkeley, CA
(37.86492, -122.26722)",2100 BLOCK HASTE ST,Berkeley,CA
22038527,THEFT FROM AUTO,08/21/2022 12:00:00 AM,3:30:00 AM,LARCENY - FROM VEHICLE,0,10/13/2022 04:42:00 PM,"1100 BLOCK GILMAN ST
Berkeley, CA
(37.88089, -122.29383)",1100 BLOCK GILMAN ST,Berkeley,CA
22090477,BURGLARY AUTO,04/19/2022 12:00:00 AM,6:15:00 PM,BURGLARY - VEHICLE,2,10/13/2022 04:42:00 PM,"1900 BLOCK CENTER ST
Berkeley, CA
(37.86969, -122.27259)",1900 BLOCK CENTER ST,Berkeley,CA
22035625,DISTURBANCE,08/04/2022 12:00:00 AM,7:09:00 PM,DISORDERLY CONDUCT,4,10/13/2022 04:42:00 PM,"2900 BLOCK ADELINE ST
Berkeley, CA
(37.85615, -122.26875)",2900 BLOCK ADELINE ST,Berkeley,CA
22038529,DISTURBANCE,08/21/2022 12:00:00 AM,11:25:00 AM,DISORDERLY CONDUCT,0,10/13/2022 04:42:00 PM,"1400 BLOCK SHATTUCK AVE
Berkeley, CA
(37.8819, -122.26952)",1400 BLOCK SHATTUCK AVE,Berkeley,CA
22030699,ROBBERY,07/05/2022 12:00:00 AM,4:30:00 PM,ROBBERY,2,10/13/2022 04:42:00 PM,"BLAKE ST /  FULTON ST
Berkeley, CA
(37.86335, -122.26505)",BLAKE ST /  FULTON ST,Berkeley,CA
22022165,BURGLARY RESIDENTIAL,05/13/2022 12:00:00 AM,8:30:00 AM,BURGLARY - RESIDENTIAL,5,10/13/2022 04:42:00 PM,"1000 BLOCK KEITH AVE
Berkeley, CA
(37.89033, -122.26695)",1000 BLOCK KEITH AVE,Berkeley,CA
22090564,THEFT FROM AUTO,05/09/2022 12:00:00 AM,4:45:00 AM,LARCENY - FROM VEHICLE,1,10/13/2022 04:42:00 PM,"1600 BLOCK OXFORD ST
Berkeley, CA
(37.87855, -122.26686)",1600 BLOCK OXFORD ST,Berkeley,CA
22023309,BURGLARY COMMERCIAL,05/20/2022 12:00:00 AM,6:20:00 PM,BURGLARY - COMMERCIAL,5,10/13/2022 04:42:00 PM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.87125, -122.27499)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
22090697,THEFT FELONY (OVER $950),06/07/2022 12:00:00 AM,6:40:00 PM,LARCENY,2,10/13/2022 04:42:00 PM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.87125, -122.27499)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
22039153,ROBBERY,08/24/2022 12:00:00 AM,6:56:00 PM,ROBBERY,3,10/13/2022 04:42:00 PM,"VIRGINIA ST /  MILVIA ST
Berkeley, CA
(37.8763, -122.27122)",VIRGINIA ST /  MILVIA ST,Berkeley,CA
22023199,NARCOTICS,05/19/2022 12:00:00 AM,11:37:00 PM,DRUG VIOLATION,4,10/13/2022 04:42:00 PM,"6TH ST /  HEARST AVE
Berkeley, CA
(37.86932, -122.29809)",6TH ST /  HEARST AVE,Berkeley,CA
22035007,THEFT MISD. (UNDER $950),08/01/2022 12:00:00 AM,12:00:00 AM,LARCENY,1,10/13/2022 04:42:00 PM,"1400 BLOCK CARLETON ST
Berkeley, CA
(37.85938, -122.28188)",1400 BLOCK CARLETON ST,Berkeley,CA
22034934,DISTURBANCE,07/28/2022 12:00:00 AM,7:24:00 PM,DISORDERLY CONDUCT,4,10/13/2022 04:42:00 PM,"2900 BLOCK SHASTA RD
Berkeley, CA
(37.8889, -122.25383)",2900 BLOCK SHASTA RD,Berkeley,CA
22036510,THEFT FROM AUTO,08/09/2022 12:00:00 AM,8:00:00 PM,LARCENY - FROM VEHICLE,2,10/13/2022 04:42:00 PM,"1300 BLOCK TALBOT AVE
Berkeley, CA
(37.88106, -122.29231)",1300 BLOCK TALBOT AVE,Berkeley,CA
22017994,THEFT FROM AUTO,04/17/2022 12:00:00 AM,8:00:00 AM,LARCENY - FROM VEHICLE,0,10/13/2022 04:42:00 PM,"2500 BLOCK CALIFORNIA ST
Berkeley, CA
(37.86239, -122.27866)",2500 BLOCK CALIFORNIA ST,Berkeley,CA
22090594,THEFT MISD. (UNDER $950),05/13/2022 12:00:00 AM,12:00:00 AM,LARCENY,5,10/13/2022 04:42:00 PM,"DURANT AVE /  TELEGRAPH AVE
Berkeley, CA
(37.86781, -122.25902)",DURANT AVE /  TELEGRAPH AVE,Berkeley,CA
22022784,THEFT MISD. (UNDER $950),05/17/2022 12:00:00 AM,11:00:00 AM,LARCENY,2,10/13/2022 04:42:00 PM,"2000 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.87183, -122.27057)",2000 BLOCK UNIVERSITY AVE,Berkeley,CA
22019576,BURGLARY COMMERCIAL,04/28/2022 12:00:00 AM,1:36:00 PM,BURGLARY - COMMERCIAL,4,10/13/2022 04:42:00 PM,"1100 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.86907, -122.29189)",1100 BLOCK UNIVERSITY AVE,Berkeley,CA
22036008,BURGLARY COMMERCIAL,08/07/2022 12:00:00 AM,3:11:00 AM,BURGLARY - COMMERCIAL,0,10/13/2022 04:42:00 PM,"2200 BLOCK FULTON ST
Berkeley, CA
(37.86871, -122.26626)",2200 BLOCK FULTON ST,Berkeley,CA
22046168,MISSING ADULT,09/30/2022 12:00:00 AM,4:45:00 PM,MISSING PERSON,5,10/13/2022 04:42:00 PM,"2400 BLOCK ASHBY AVE
Berkeley, CA
(37.85622, -122.2596)",2400 BLOCK ASHBY AVE,Berkeley,CA
22035205,THEFT MISD. (UNDER $950),08/01/2022 12:00:00 AM,2:00:00 PM,LARCENY,1,10/13/2022 04:42:00 PM,"2900 BLOCK TELEGRAPH AVE
Berkeley, CA
(37.85743, -122.25951)",2900 BLOCK TELEGRAPH AVE,Berkeley,CA
22024746,DISTURBANCE,05/29/2022 12:00:00 AM,3:40:00 PM,DISORDERLY CONDUCT,0,10/13/2022 04:42:00 PM,"2500 BLOCK DURANT AVE
Berkeley, CA
(37.86785, -122.25869)",2500 BLOCK DURANT AVE,Berkeley,CA
22018192,BURGLARY AUTO,04/20/2022 12:00:00 AM,8:45:00 PM,BURGLARY - VEHICLE,3,10/13/2022 04:42:00 PM,"1900 BLOCK CENTER ST
Berkeley, CA
(37.86969, -122.27259)",1900 BLOCK CENTER ST,Berkeley,CA
22038789,BURGLARY RESIDENTIAL,08/22/2022 12:00:00 AM,9:40:00 PM,BURGLARY - RESIDENTIAL,1,10/13/2022 04:42:00 PM,"1700 BLOCK OXFORD ST
Berkeley, CA
(37.87674, -122.26665)",1700 BLOCK OXFORD ST,Berkeley,CA
22036638,ASSAULT/BATTERY MISD.,08/11/2022 12:00:00 AM,2:27:00 AM,ASSAULT,4,10/13/2022 04:42:00 PM,"1100 BLOCK EASTSHORE HWY
Berkeley, CA
(37.87773, -122.3094)",1100 BLOCK EASTSHORE HWY,Berkeley,CA
22029831,FRAUD/FORGERY,06/29/2022 12:00:00 AM,2:00:00 PM,FRAUD,3,10/13/2022 04:42:00 PM,"1400 BLOCK MARTIN LUTHER KING JR WAY
Berkeley, CA
(37.88131, -122.27409)",1400 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA
22026828,THEFT FROM AUTO,06/10/2022 12:00:00 AM,7:00:00 PM,LARCENY - FROM VEHICLE,5,10/13/2022 04:42:00 PM,"BANCROFT WAY /  COLLEGE AVE
Berkeley, CA
(37.8693, -122.25464)",BANCROFT WAY /  COLLEGE AVE,Berkeley,CA
22047890,DISTURBANCE,10/06/2022 12:00:00 AM,6:34:00 PM,DISORDERLY CONDUCT,4,10/13/2022 04:42:00 PM,"2700 BLOCK ACTON ST
Berkeley, CA
(37.85828, -122.28246)",2700 BLOCK ACTON ST,Berkeley,CA
22032666,BURGLARY AUTO,07/17/2022 12:00:00 AM,4:00:00 AM,BURGLARY - VEHICLE,0,10/13/2022 04:42:00 PM,"2100 BLOCK WOOLSEY ST
Berkeley, CA
(37.85238, -122.26598)",2100 BLOCK WOOLSEY ST,Berkeley,CA
22090503,BURGLARY AUTO,04/23/2022 12:00:00 AM,4:15:00 PM,BURGLARY - VEHICLE,6,10/13/2022 04:42:00 PM,"3100 BLOCK COLLEGE AVE
Berkeley, CA
(37.85365, -122.25272)",3100 BLOCK COLLEGE AVE,Berkeley,CA
22021775,VANDALISM,05/10/2022 12:00:00 AM,3:30:00 PM,VANDALISM,2,10/13/2022 04:42:00 PM,"2900 BLOCK SHATTUCK AVE
Berkeley, CA
(37.85553, -122.26655)",2900 BLOCK SHATTUCK AVE,Berkeley,CA
22038689,THEFT MISD. (UNDER $950),08/22/2022 12:00:00 AM,11:00:00 AM,LARCENY,1,10/13/2022 04:42:00 PM,"1800 BLOCK UNIVERSITY AVE
Berkeley, CA
(37.87125, -122.27499)",1800 BLOCK UNIVERSITY AVE,Berkeley,CA
22091124,THEFT MISD. (UNDER $950),09/07/2022 12:00:00 AM,8:45:00 AM,LARCENY,3,10/13/2022 04:42:00 PM,"1700 BLOCK FRANCISCO ST
Berkeley, CA
(37.87454, -122.27774)",1700 BLOCK FRANCISCO ST,Berkeley,CA
